"e1g2efjf5 href","tiktok-1zpj2q-ImgAvatar src","tiktok-1665s4c-SpanUserNameText","tiktok-xm2h10-PCommentText","tiktok-4tru0g-SpanCreatedTime","tiktok-ro5z69-SpanReplyButton","tiktok-gb2mrc-SpanCount"
"https://www.tiktok.com/@andrew_.420","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/813dfe2a0241cb140249d60c36925554~c5_100x100.jpg?x-expires=1694923200&x-signature=Fb2Ugh1PbNH8SgYVzt13ZME2er4%3D",".","después no las va a conocer 🤣🤣 todo mundo es así en el poder se olvidan del pobre 🤣🤣🤣","6-26","Responder","5"
"https://www.tiktok.com/@blackazar","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1ae06d6582cb969bb3dbcf17edc94008.jpg?x-expires=1694923200&x-signature=WbYTjx%2FXJXOhOVPS%2FAjq2IHuByY%3D","𝔹𝔸𝕃ℂ𝔸ℤ𝔸ℝ","declaro inagurada la temporada de los políticos re humildes XDDDDDDD","7-8","Responder","0"
"https://www.tiktok.com/@enrikecardenas386","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d4de5325ca8bd75c43661b00a52d357f~c5_100x100.jpg?x-expires=1694923200&x-signature=53aocjDhBm%2Bxx%2FV7v0%2B0XjsbRUk%3D","cardenas","Jajajaja ahorita se toma fotos porque están en campaña luego ni conocen ojalá y no gane porque no ha hecho nada por chiapas","7-5","Responder","0"
"https://www.tiktok.com/@karlyrr","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/d61b0d9d89b3139e51ce250187a1e5d3~c5_100x100.jpg?x-expires=1694923200&x-signature=%2BvAMjZIGZh7WPKyvdateC9x8aQQ%3D","PAOLA RUIZ. PR love también 💕","hasta que se acuerda de su pueblo,solo xq quiere otro hueso. digo ya tuve un cargo y no hizo nada por chiapas . póngase a trabajar con lo que se qdo $","7-4","Responder","0"
"https://www.tiktok.com/@luisalbertopablodiaz","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ce47ddaed3ca9dd728363d11871df3ec~c5_100x100.jpg?x-expires=1694923200&x-signature=hSU%2F0G0Owms3YtSIKaW9%2FFTr7sg%3D","Luis Alberto  Pablo Diaz","Ya vienen las elecciones y se aparecen, hipócritas.","6-29","Responder","2"
"https://www.tiktok.com/@anithabonita","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/befd557ac01fea09169240de528b22c5~c5_100x100.jpg?x-expires=1694923200&x-signature=1o57Fe5sjD4gSXpyqceg3yfiy1g%3D","Anitha!!","ya deja de gastar nuestro dinero","6-27","Responder","4"
"https://www.tiktok.com/@lalis961","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fd58cd8904f7bf53a2fb5cd2e0d3d452~c5_100x100.jpg?x-expires=1694923200&x-signature=Nlq52PK0jqrp2wLXkI7sA0ZyegA%3D","user4043407119975","Ridícula","6-27","Responder","3"
"https://www.tiktok.com/@eligamboaa","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1694923200&x-signature=9pnGUn%2B5Rt7YTQHjBUQEKJ%2FBIy8%3D","Eli Gamboa","🥰🥰🥰🥰🥰","6-27","Responder","0"
"https://www.tiktok.com/@tanguymoo","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4c565d565bde727ec7e3ffad809578dd~c5_100x100.jpg?x-expires=1694923200&x-signature=GYzH%2F%2FpmW6nwGSQhQQVjsgkgbkk%3D","TanguyMoo","Ridicula corrupta no serás gobernadora…","6-27","Responder","3"
"https://www.tiktok.com/@efranserrano2","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1658007855548422~c5_100x100.jpg?x-expires=1694923200&x-signature=qDS5IEBSWDIg0h%2FamB%2F4zbXZ0mA%3D","Efraín Serrano","😂😂😂😂","6-27","Responder","0"
"https://www.tiktok.com/@milenalopezcalzad","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7064717079303159814~c5_100x100.jpg?x-expires=1694923200&x-signature=%2FgpPzs3GaIOiffY%2Frsaktcnb0i4%3D","Milena Lopez Calzada","Ya se están disfrazando de humildes.","6-27","Responder","2"
"https://www.tiktok.com/@coellopaulo","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662275069212677~c5_100x100.jpg?x-expires=1694923200&x-signature=TvWmk6mdWBmZj7%2Fycbe4rQrgnuI%3D","COELLO PAULO","❤️🥰😍","6-26","Responder","0"
"https://www.tiktok.com/@uliseslopez222","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/09e784d3dc5619859138978ac6ab7b29~c5_100x100.jpg?x-expires=1694923200&x-signature=cQsjvIejpFaCQhgbCoLyxS6Wca4%3D","UlisesL","No diga mamadas 🥴","6-26","Responder","1"
"https://www.tiktok.com/@robertosaraoz","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7121563480678727685~c5_100x100.jpg?x-expires=1694923200&x-signature=Z1oyZKqfOvGZBlSIaYoMICWVbEY%3D","robertosaraoz","Vergüenza no tienen estos politiqueros!","6-26","Responder","4"
"https://www.tiktok.com/@herreraignacho","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7229a03e9ef5f3f89f8c1a684960e7b4~c5_100x100.jpg?x-expires=1694923200&x-signature=XFwXH8Q7nVn%2BfbLmFdhfEZy9TXQ%3D","Herrera Ignacho","Que delicia, cuando pase por Chiapa de corzo me invita una mojarra frita, la acepto.. 😜","6-28","Responder","0"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1694923200&x-signature=F2ZhaLSG%2BNnt7DkoeG0DuUXfCkU%3D","luigy396","ESTA.TIPA COMO MUCHOS DE SU TIPO,CONSIDERAN O SIGUEN CONSIDERANDO AL CHIAPANECO COMO UN IGNORANTE.POLITICO AL QUE SE LE PUEDE MANEJAR...","6-27","Responder","2"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1694923200&x-signature=F2ZhaLSG%2BNnt7DkoeG0DuUXfCkU%3D","luigy396","NO LE.DEN EL.VOTO A ESTA TREPADORA DE.LA POLITICA","6-27","Responder","0"
"https://www.tiktok.com/@lalis961","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fd58cd8904f7bf53a2fb5cd2e0d3d452~c5_100x100.jpg?x-expires=1694923200&x-signature=Nlq52PK0jqrp2wLXkI7sA0ZyegA%3D","user4043407119975","Esta mujer parece como el nucu por temporada sale nadamas","6-27","Responder","2"
"https://www.tiktok.com/@javiermontufarand","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c13c808b7ac0221b8e0f28a10114ce8c~c5_100x100.jpg?x-expires=1694923200&x-signature=Ke7JY%2BJHF13DXwcp2L8XM57nsDc%3D","javiermontufarand","Ya por que es campaña ya aparece en las calles por q durante todooooooooooooooo el año ni sus luces!","6-27","Responder","2"
"https://www.tiktok.com/@jesusjesus419","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1660207984455685~c5_100x100.jpg?x-expires=1694923200&x-signature=LOhTVoVEO8c%2FLRlex%2Bu%2FAAtcQG4%3D","Jesus Jesus","tengo hambre invite","6-27","Responder","0"
"https://www.tiktok.com/@iyacguillen","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1657756987798533~c5_100x100.jpg?x-expires=1694923200&x-signature=%2Fi0Q2bMIOLimBcZvrKofxWClBKE%3D","Iyac Guillen","Jajaja cuanta falsedad e hipocresía.","6-27","Responder","2"
"https://www.tiktok.com/@emilyceline94","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f817d274c79c681b2235a2ab8cddcb51~c5_100x100.jpg?x-expires=1694923200&x-signature=lrJ1Qm57GrVR0b2z8p3hqhxhAdI%3D","emily","recuerdas cuando eras del Verde? eres un vergüenza de mujer,te acostumbraste a vivir de rémora.tu no representas a las mujeres de Chiapas,que poca!","6-27","Responder","4"
"https://www.tiktok.com/@coellopaulo","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662275069212677~c5_100x100.jpg?x-expires=1694923200&x-signature=TvWmk6mdWBmZj7%2Fycbe4rQrgnuI%3D","COELLO PAULO","😂🤣","6-26","Responder","0"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1694923200&x-signature=F2ZhaLSG%2BNnt7DkoeG0DuUXfCkU%3D","luigy396","AYY!! SI MIRA!! ORITA ES QUE SALEN A DARSE BAÑOS DE PUEBLO NO MAMEN!!","6-26","Responder","4"
"https://www.tiktok.com/@jazminfabiola1303","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fe66508f22d64c8a2834d679acebe727~c5_100x100.jpg?x-expires=1694923200&x-signature=p6dUcx4lPD9rtCz0L3wvJ01V9rU%3D","jazmin","🥰","6-26","Responder","0"
"https://www.tiktok.com/@vititopor","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1693821643973637~c5_100x100.jpg?x-expires=1694923200&x-signature=PaP9q33Xm32pZsmzu9BCYAm2XCQ%3D","Victor Castillo2555","🥰","6-23","Responder","0"
"https://www.tiktok.com/@montsedeleonl","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662432952344581~c5_100x100.jpg?x-expires=1694923200&x-signature=C6qeeq2GVktrtRZVw2mluLJISkM%3D","Montse De León","🥰🥰","6-22","Responder","0"
"https://www.tiktok.com/@martinmartinezare","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663160412446725~c5_100x100.jpg?x-expires=1694923200&x-signature=6HowRXlothRB8xFrhM3pIMBHqx0%3D","Martin Martinez Arev","solo la conozco por su propaganda espectacular con AMLO, no es buena señal colgarse de la imagen de AMLO y menos pagando esos espectaculares","7-4","Responder","0"
"https://www.tiktok.com/@martinfelicianoh","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c52dc16a049944b5a08ea9706732b84b~c5_100x100.jpg?x-expires=1694923200&x-signature=6XmfObC%2FXbEr%2BFvuOKn3u2ZRvRs%3D","martinfelicianoh","me gustaría conocer en su trayectoria política los logros que ha tenido en nuestro Estado, para ver a qué le tiro con mi próximo voto.","7-2","Responder","0"
"https://www.tiktok.com/@virgyluz","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1668981919534246~c5_100x100.jpg?x-expires=1694923200&x-signature=3kL4yXd0J0USppdt5KFlmI7EyBk%3D","Virgilio Hernandez M","😂😂😂😂😂","6-28","Responder","0"
"https://www.tiktok.com/@val_31050","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7101132380765126661~c5_100x100.jpg?x-expires=1694923200&x-signature=dpM%2BbabtBt4YDHZUkzdI7lIhPa4%3D","Valc","Su momento más humilde","6-28","Responder","3"
"https://www.tiktok.com/@elbetovelasco","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7004676443615526917~c5_100x100.jpg?x-expires=1694923200&x-signature=vdliE6IjhpQ%2Bnin32MNoD9ZXCAQ%3D","elbetovelasco","más de lo mismo. ya no queremos otro güero Velasco o inepto de Rutilio.
trae la misma vieja escuela.","6-28","Responder","0"
"https://www.tiktok.com/@agroxs","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1660369396752389~c5_100x100.jpg?x-expires=1694923200&x-signature=UFT59Nhbjt9g0U7L%2Bex%2BLabj614%3D","Ag Roxs","ahorita micho amor a los indígenas y después se olvidan del pueblo","6-28","Responder","1"
"https://www.tiktok.com/@lalis961","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fd58cd8904f7bf53a2fb5cd2e0d3d452~c5_100x100.jpg?x-expires=1694923200&x-signature=Nlq52PK0jqrp2wLXkI7sA0ZyegA%3D","user4043407119975","Ya volvió esta mujer, sin hacer nada para el pueblo, pero bien que factura","6-27","Responder","4"
"https://www.tiktok.com/@erickguillen76","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5630284a494eff03e726508bef4a2abd~c5_100x100.jpg?x-expires=1694923200&x-signature=bcZu6XXoQk9ZRcvodF%2Fql2qvJuM%3D","Frankenstein","saludos amiguita bendiciones","6-27","Responder","0"
"https://www.tiktok.com/@rexx713","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1694923200&x-signature=9pnGUn%2B5Rt7YTQHjBUQEKJ%2FBIy8%3D","rexx713","tiempo de baños de pueblo😉","6-27","Responder","0"
"https://www.tiktok.com/@daviidantoniiochamlatii","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1676875452441606~c5_100x100.jpg?x-expires=1694923200&x-signature=5To%2F3eWF59WfsuCXy7Tn4mOzHBM%3D","Daviid ANtoniio Cham","Viene de la linia del guero, pura corrupcion","6-27","Responder","3"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1694923200&x-signature=F2ZhaLSG%2BNnt7DkoeG0DuUXfCkU%3D","luigy396","OORAA RESULTAAA!!!!","6-27","Responder","1"
"https://www.tiktok.com/@joseluisgarciatru","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7085554704423321605~c5_100x100.jpg?x-expires=1694923200&x-signature=Z7tTrgv9uZfTnwfhekkx3zdmujg%3D","Joseluis Garcia Trujillo","😂","6-26","Responder","0"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1694923200&x-signature=F2ZhaLSG%2BNnt7DkoeG0DuUXfCkU%3D","luigy396","NI UN VOTO A ESTA SEÑORA OPORTUNISTA CLASISTA BUENA PARA NADA!!","6-26","Responder","3"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1694923200&x-signature=F2ZhaLSG%2BNnt7DkoeG0DuUXfCkU%3D","luigy396","ESTA SEÑORA LUCE EN CHIAPAS POR SU AUSCENCIA,DEVERAS CREN AMIGOS CHIAPANECOS EN ESTA TIPA?? AHI SE LOS DEJAMOS DE TAREA..","6-26","Responder","2"
"https://www.tiktok.com/@brenic007","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e2bb9c8200aabd104fb1b989a0089dd~c5_100x100.jpg?x-expires=1694923200&x-signature=MPttZFI8KMth2TNRUodh0CuUK7E%3D","brenic07","😂😂😂","6-25","Responder","0"
"https://www.tiktok.com/@danigarrido1225","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7075772036328456198~c5_100x100.jpg?x-expires=1694923200&x-signature=ZLeHs1%2BFwW27RsR12NBoRBwVVkA%3D","Dani Garrido652","Que Humildad 🥰 jajaja 😏","6-25","Responder","3"
"https://www.tiktok.com/@alex_madridd","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3dc2d69bb4d5ff9f2b0ce89208630aba~c5_100x100.jpg?x-expires=1694923200&x-signature=9gqiiAiCMf48%2F%2FKHBQ2keaaqwLc%3D","Alejandro A. Madrid","🥰","6-22","Responder","0"
"","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7143657206507831302~c5_100x100.jpeg?x-expires=1695009600&x-signature=8%2FD%2Fv0kMJKFqQZK4RYx21KLVoTA%3D","","","","",""
"https://www.tiktok.com/@alex_madridd","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3dc2d69bb4d5ff9f2b0ce89208630aba~c5_100x100.jpg?x-expires=1694923200&x-signature=9gqiiAiCMf48%2F%2FKHBQ2keaaqwLc%3D","Alejandro A. Madrid","🥰","2022-12-3","Responder","0"
"https://www.tiktok.com/@m_i_n_n_i_e_._","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e0dff1ac0ade9fdea53c9125475af08d~c5_100x100.jpg?x-expires=1694923200&x-signature=A7%2FHSulpIivYHTbIU%2BOQlKSB1LQ%3D","Minerva Vargaz","Te quedo hermoso!!!!!","2022-12-2","Responder","0"
"https://www.tiktok.com/@vilchiwtpxo","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1694923200&x-signature=9pnGUn%2B5Rt7YTQHjBUQEKJ%2FBIy8%3D","vilchiwtpxo","amo a mi presidente López Obrador 🥰🥰🥰🥰🥰🥰🥰🥰","2022-12-6","Responder","0"
"https://www.tiktok.com/@user1c9w6ogg50","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7104113776961519621~c5_100x100.jpg?x-expires=1694923200&x-signature=N3h27HVUsM1i09iT4mzDVs3TM8A%3D","PjMjMRNA","@PjMjMRNA:VIVA LA 4T","2022-12-5","Responder","0"
"https://www.tiktok.com/@anamariaolveranav2","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f3bbc4e249ace6035d0f32396403ffe2~c5_100x100.jpg?x-expires=1694923200&x-signature=wNv%2Fo0ym6F11QiS3sZycSrx1JoI%3D","abuelajaja","🥰","2022-11-28","Responder","0"
"https://www.tiktok.com/@melis4n","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6997cd64f2b5a1ca225e68539533838a~c5_100x100.jpg?x-expires=1694923200&x-signature=s7TOrBF0sMlsiDb1Gje3ZNs0M3w%3D","Meli","Gracias a todos los que asistimos 🥰🥰🥰","2022-11-28","Responder","0"
"https://www.tiktok.com/@user6804096576979","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5242d9e043c503c3a5a8366289e314d7~c5_100x100.jpg?x-expires=1694923200&x-signature=OGsq0A%2F5HQ1eesx57V0QwJdGCi0%3D","truki","🥰","2022-11-28","Responder","0"
"https://www.tiktok.com/@luluveri2","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7098317643681267717~c5_100x100.jpg?x-expires=1694923200&x-signature=EJTPOMXE7%2BatP1QX2Ec1ruNj8xE%3D","Lulu Veri","VIVA AMLO VIVA MEXICO","2022-11-28","Responder","0"
"https://www.tiktok.com/@ricardonavarrete28","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1678583140578306.jpg?x-expires=1694923200&x-signature=fAeG3UKQxbGb%2BAZj2DV1OiTh77M%3D","Ricardo Navarrete","#VIVA AMLO","2022-11-28","Responder","1"
"","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7143657206507831302~c5_100x100.jpeg?x-expires=1695009600&x-signature=8%2FD%2Fv0kMJKFqQZK4RYx21KLVoTA%3D","","","","",""
"https://www.tiktok.com/@mikisaro","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f5a77e649c1a488e0cd20f69b21103c~c5_100x100.jpg?x-expires=1694923200&x-signature=4KhMNyUxl46iVmKxpzSrZT4Nt3g%3D","mikisaro","Lic cheque su poema","2022-11-24","Responder","0"
"https://www.tiktok.com/@jazminfabiola1303","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fe66508f22d64c8a2834d679acebe727~c5_100x100.jpg?x-expires=1694923200&x-signature=p6dUcx4lPD9rtCz0L3wvJ01V9rU%3D","jazmin","#EsSasil","2022-11-6","Responder","0"
"https://www.tiktok.com/@laikasc2","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d6b30e98c9b9f852ada6f378ec1d273d~c5_100x100.jpg?x-expires=1694923200&x-signature=WD1SzhETxwxckaDbrEfrqmPyM8w%3D","laikasc2","pero porque quitaste el mural de niños para poner su propaganda si era cultura 😡😡😡😡😡","2-8","Responder","0"
"https://www.tiktok.com/@m_i_n_n_i_e_._","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e0dff1ac0ade9fdea53c9125475af08d~c5_100x100.jpg?x-expires=1694923200&x-signature=A7%2FHSulpIivYHTbIU%2BOQlKSB1LQ%3D","Minerva Vargaz","Soy Chiapaneca de Corazón ♥️","2022-10-17","Responder","0"
"https://www.tiktok.com/@chasry3","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1694923200&x-signature=9pnGUn%2B5Rt7YTQHjBUQEKJ%2FBIy8%3D","user1302498610863","soy orgullosa de ser chiapaneca","2022-10-16","Responder","0"
"https://www.tiktok.com/@fanydeleon0","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06f2eaae513012a3f8a85b5443dc93e1~c5_100x100.jpg?x-expires=1694923200&x-signature=ZfNr6tnI1%2BKtlJhBMh34eiQPBnw%3D","Fany De Leon","El mejor estado","2022-10-4","Responder","0"
"https://www.tiktok.com/@lizhasy","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9d265f2eea2b1315cf09b3361accea2c~c5_100x100.jpg?x-expires=1694923200&x-signature=AW9%2FLyswr7aL0W%2BeQkh%2FAK1PxFo%3D","lizhasy","Chiapas es bello en todo !! Soy chiapaneca de corazón ♥️","2022-10-3","Responder","0"
"https://www.tiktok.com/@nahielysalinasgon","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c2f6b0eab008df023b94c374437cc2f~c5_100x100.jpg?x-expires=1694923200&x-signature=ozCjeNiEGvSUnDDdEa7sPrgRdTA%3D","Nahiely Salinas Gonz","El estado mas hermoso! rico en fiestas, tradiciones, cultura y sobre todo nuestro extensa gastronomía!!! 🫕","2022-10-3","Responder","0"
"https://www.tiktok.com/@fanydeleon0","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06f2eaae513012a3f8a85b5443dc93e1~c5_100x100.jpg?x-expires=1694923200&x-signature=ZfNr6tnI1%2BKtlJhBMh34eiQPBnw%3D","Fany De Leon","🫶🏽🫶🏽🫶🏽🫶🏽","2022-10-4","Responder","0"
"","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7143657206507831302~c5_100x100.jpeg?x-expires=1695009600&x-signature=8%2FD%2Fv0kMJKFqQZK4RYx21KLVoTA%3D","","","","",""
"https://www.tiktok.com/@anto_123_05","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b2c7a9267ea4f89786396688f7f3bdb~c5_100x100.jpg?x-expires=1694923200&x-signature=SGx%2F31YWjIlkjaq5pXoZmETFPWc%3D","🙀🙀","hermosa","2022-10-3","Responder","1"
"https://www.tiktok.com/@jessicabautista9411","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7147884809397501957~c5_100x100.jpg?x-expires=1694923200&x-signature=Dy9VgO0DVNDTVGVJKSxXNK8BqYs%3D","jessicabautista9411","muy rico mole senadora , saludos desde San Cristóbal de las casas !!!","2022-9-26","Responder","1"
"https://www.tiktok.com/@iturbes","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1658108887218182~c5_100x100.jpg?x-expires=1694923200&x-signature=IqK3TnU%2BJvr7xEI1sSKuLZejSqU%3D","Iturbes","😁😁","2-7","Responder","0"
"https://www.tiktok.com/@anto_123_05","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b2c7a9267ea4f89786396688f7f3bdb~c5_100x100.jpg?x-expires=1694923200&x-signature=SGx%2F31YWjIlkjaq5pXoZmETFPWc%3D","🙀🙀","salud desde Chiapas","2022-10-3","Responder","0"
"https://www.tiktok.com/@jessicabautista9411","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7147884809397501957~c5_100x100.jpg?x-expires=1694923200&x-signature=Dy9VgO0DVNDTVGVJKSxXNK8BqYs%3D","jessicabautista9411","saludos desde San Cristóbal de las casas Chiapas!!!!","2022-9-26","Responder","0"
"https://www.tiktok.com/@lec_1312","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c62c65046e9525033a852158d5fceb6a~c5_100x100.jpg?x-expires=1694923200&x-signature=Jf7DyWvLAXA8pe96OjOS%2BEE5Y5U%3D","lec","Que hermosa🥰 !!! Ya estoy lista para ir por mis ingredientes y disfrutar de la deliciosa receta 😋","2022-9-21","Responder","0"
"https://www.tiktok.com/@alex_madridd","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3dc2d69bb4d5ff9f2b0ce89208630aba~c5_100x100.jpg?x-expires=1694923200&x-signature=9gqiiAiCMf48%2F%2FKHBQ2keaaqwLc%3D","Alejandro A. Madrid","🥰","2022-9-21","Responder","0"
"https://www.tiktok.com/@mikisaro","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f5a77e649c1a488e0cd20f69b21103c~c5_100x100.jpg?x-expires=1694923200&x-signature=4KhMNyUxl46iVmKxpzSrZT4Nt3g%3D","mikisaro","lic sasil le tengo un poema espero pueda llegarle a sus manos solo digame a que correo se lo puedo hacer llegar","2022-9-17","Responder","0"
"https://www.tiktok.com/@yulicruz7","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1656454748874758~c5_100x100.jpg?x-expires=1694923200&x-signature=T2EPtMe41UMauegL9FirHRgQyHo%3D","yuli","se mira deliciosos
saludos mi senadora desde Tuxtla Gutiérrez chiapas","2022-9-16","Responder","0"
"https://www.tiktok.com/@sayurigomezt","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1664081848642565~c5_100x100.jpg?x-expires=1694923200&x-signature=p3k3wi4RpI%2F6FKlaFC%2FE0oOUpa0%3D","Sayuri Gómez","saludos desde Tapachula Chiapas!!","2022-9-16","Responder","0"
"https://www.tiktok.com/@ale23.23.2","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1668985171168261~c5_100x100.jpg?x-expires=1694923200&x-signature=ahFnYffXoeTAHjclFzPK1DSgS4U%3D","user1828629274761","Saludos desde Mezcalapa Chiapas!!!","2022-9-15","Responder","0"
"https://www.tiktok.com/@ale23.23.2","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1668985171168261~c5_100x100.jpg?x-expires=1694923200&x-signature=ahFnYffXoeTAHjclFzPK1DSgS4U%3D","user1828629274761","🥰","2022-9-15","Responder","0"
"https://www.tiktok.com/@nahielysalinasgon","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c2f6b0eab008df023b94c374437cc2f~c5_100x100.jpg?x-expires=1694923200&x-signature=ozCjeNiEGvSUnDDdEa7sPrgRdTA%3D","Nahiely Salinas Gonz","senadora! que gusto verla en esta plataforma!!! 🥰🥰🥰","2022-9-15","Responder","0"